Date,Close,Volume,CashInflow
,DHER.DE,DHER.DE,
2017-10-27,35.900001525878906,30094,1080374.6459197998
2017-10-30,36.6349983215332,55727,2041558.5514640808
2017-10-31,36.6349983215332,0,0.0
2017-11-01,37.599998474121094,40863,1536448.7376480103
2017-11-02,37.875,93366,3536237.25
2017-11-03,38.20500183105469,38453,1469096.935409546
2017-11-06,38.80500030517578,47827,1855926.749595642
2017-11-07,38.02000045776367,47377,1801273.5616874695
2017-11-08,37.5,93207,3495262.5
2017-11-09,37.0,42489,1572093.0
2017-11-10,37.154998779296875,38414,1427272.1231079102
2017-11-13,37.349998474121094,31615,1180820.2017593384
2017-11-14,37.02000045776367,16592,614235.8475952148
2017-11-15,37.29999923706055,39388,1469172.3699493408
2017-11-16,38.5,36958,1422883.0
2017-11-17,38.73500061035156,30790,1192650.6687927246
2017-11-20,39.310001373291016,42355,1664975.108165741
2017-11-21,38.584999084472656,35635,1374976.442375183
2017-11-22,39.060001373291016,61583,2405432.0645713806
2017-11-23,39.21500015258789,44020,1726244.306716919
2017-11-24,38.119998931884766,52407,1997754.784023285
2017-11-27,38.314998626708984,50332,1928470.5108795166
2017-11-28,38.970001220703125,60374,2352774.8536987305
2017-11-29,37.994998931884766,71404,2712994.9037323
2017-11-30,38.900001525878906,81793,3181747.8248062134
2017-12-01,39.20000076293945,93380,3660496.071243286
2017-12-04,38.73500061035156,80043,3100465.65385437
2017-12-05,37.5,68167,2556262.5
2017-12-06,35.79999923706055,585340,20955171.55342102
2017-12-07,35.959999084472656,196232,7056502.540344238
2017-12-08,36.189998626708984,127879,4627940.834384918
2017-12-11,34.92499923706055,59829,2089527.7793540955
2017-12-12,35.255001068115234,166802,5880604.688163757
2017-12-13,35.25,152151,5363322.75
2017-12-14,36.220001220703125,227773,8249938.338043213
2017-12-15,36.029998779296875,1600087,57651132.6567688
2017-12-18,34.790000915527344,152556,5307423.379669189
2017-12-19,34.79999923706055,116199,4043725.1113471985
2017-12-20,33.9900016784668,85709,2913249.0538597107
2017-12-21,34.185001373291016,128532,4393866.596511841
2017-12-22,33.83000183105469,124324,4205881.147644043
2017-12-27,32.8650016784668,118362,3889967.328666687
2017-12-28,32.654998779296875,164079,5357999.544708252
2017-12-29,33.0,142134,4690422.0
2018-01-02,32.65999984741211,69669,2275389.5293693542
2018-01-03,33.34000015258789,257375,8580882.539272308
2018-01-04,33.540000915527344,167286,5610772.593154907
2018-01-05,32.0,530521,16976672.0
2018-01-08,32.58000183105469,988571,32207644.990127563
2018-01-09,32.599998474121094,169982,5541412.940628052
2018-01-10,33.0,226770,7483410.0
2018-01-11,32.70000076293945,228374,7467829.974235535
2018-01-12,32.63999938964844,192295,6276508.682632446
2018-01-15,33.040000915527344,152182,5028093.419326782
2018-01-16,32.79999923706055,122285,4010947.906703949
2018-01-17,32.79999923706055,219682,7205569.432395935
2018-01-18,33.15999984741211,154330,5117582.776451111
2018-01-19,33.439998626708984,120509,4029820.794506073
2018-01-22,34.5,545801,18830134.5
2018-01-23,34.47999954223633,152461,5256855.210208893
2018-01-24,33.7599983215332,168336,5683023.077453613
2018-01-25,33.7599983215332,160565,5420674.130496979
2018-01-26,35.060001373291016,292144,10242569.04119873
2018-01-29,35.0,399625,13986875.0
2018-01-30,34.540000915527344,316457,10930425.069725037
2018-01-31,34.560001373291016,166066,5739241.188056946
2018-02-01,33.97999954223633,96933,3293783.295627594
2018-02-02,33.060001373291016,238015,7868776.226863861
2018-02-05,32.41999816894531,154786,5018161.836578369
2018-02-06,31.639999389648438,366688,11602008.096191406
2018-02-07,33.20000076293945,229123,7606883.774806976
2018-02-08,32.599998474121094,231529,7547845.046714783
2018-02-09,31.979999542236328,579481,18531802.11473465
2018-02-12,33.47999954223633,290690,9732301.066932678
2018-02-13,34.36000061035156,318734,10951700.434539795
2018-02-14,34.5,268335,9257557.5
2018-02-15,34.5,556655,19204597.5
2018-02-16,34.540000915527344,320888,11083471.813781738
2018-02-19,34.5,107271,3700849.5
2018-02-20,34.400001525878906,129101,4441074.596992493
2018-02-21,34.5,135020,4658190.0
2018-02-22,34.5,205266,7081677.0
2018-02-23,34.5,209554,7229613.0
2018-02-26,36.41999816894531,482486,17572139.236541748
2018-02-27,35.79999923706055,207988,7445970.241317749
2018-02-28,36.0,256373,9229428.0
2018-03-01,36.099998474121094,385658,13922253.211532593
2018-03-02,35.86000061035156,229718,8237687.62020874
2018-03-05,36.79999923706055,248098,9130006.210716248
2018-03-06,36.619998931884766,330753,12112174.506717682
2018-03-07,37.900001525878906,245158,9291488.57408142
2018-03-08,38.400001525878906,211971,8139686.723442078
2018-03-09,38.619998931884766,528065,20393869.73596573
2018-03-12,39.0,312563,12189957.0
2018-03-13,38.599998474121094,294846,11381055.150100708
2018-03-14,38.02000045776367,174869,6648519.460048676
2018-03-15,38.36000061035156,257008,9858827.036865234
2018-03-16,38.599998474121094,2628732,101469051.18887329
2018-03-19,38.779998779296875,271208,10517445.908935547
2018-03-20,38.939998626708984,212521,8275567.44814682
2018-03-21,39.119998931884766,180501,7061198.927204132
2018-03-22,39.2400016784668,170522,6691283.566215515
2018-03-23,39.380001068115234,168837,6648801.240337372
2018-03-26,39.220001220703125,338574,13278872.69329834
2018-03-27,39.52000045776367,453076,17905563.727401733
2018-03-28,39.5,389240,15374980.0
2018-03-29,39.29999923706055,287288,11290418.18081665
2018-04-03,39.2400016784668,278161,10915038.106884003
2018-04-04,37.459999084472656,295732,11078120.449249268
2018-04-05,38.36000061035156,186951,7171440.474105835
2018-04-06,38.560001373291016,149357,5759206.125110626
2018-04-09,39.2400016784668,287188,11269257.602035522
2018-04-10,39.400001525878906,198418,7817669.502761841
2018-04-11,39.18000030517578,134232,5259209.8009643555
2018-04-12,39.47999954223633,322123,12717415.892543793
2018-04-13,39.380001068115234,178334,7022793.110481262
2018-04-16,39.279998779296875,153779,6040438.932281494
2018-04-17,38.900001525878906,154538,6011528.435806274
2018-04-18,38.84000015258789,308934,11998996.607139587
2018-04-19,38.86000061035156,331716,12890483.962463379
2018-04-20,38.91999816894531,223879,8713370.270065308
2018-04-23,39.31999969482422,281592,11072197.354064941
2018-04-24,39.34000015258789,380462,14967375.138053894
2018-04-25,39.29999923706055,466437,18330973.74413681
2018-04-26,39.84000015258789,759164,30245093.875839233
2018-04-27,40.099998474121094,278948,11185814.37435913
2018-04-30,39.599998474121094,274215,10858913.581581116
2018-05-02,40.400001525878906,368779,14898672.162712097
2018-05-03,40.2599983215332,228117,9183990.03711319
2018-05-04,39.619998931884766,300805,11917893.778705597
2018-05-07,40.0,213179,8527160.0
2018-05-08,38.439998626708984,635238,24418547.84763336
2018-05-09,39.91999816894531,523591,20901751.761276245
2018-05-10,40.02000045776367,255194,10212863.996818542
2018-05-11,40.13999938964844,266480,10696507.037353516
2018-05-14,40.099998474121094,255490,10245148.610153198
2018-05-15,39.900001525878906,546975,21824303.334617615
2018-05-16,40.040000915527344,338219,13542289.069648743
2018-05-17,40.400001525878906,294628,11902971.64956665
2018-05-18,40.0,542961,21718440.0
2018-05-21,40.0,0,0.0
2018-05-22,40.0,436657,17466280.0
2018-05-23,39.70000076293945,225962,8970691.572395325
2018-05-24,39.900001525878906,342629,13670897.622810364
2018-05-25,39.65999984741211,363417,14413118.164546967
2018-05-28,39.84000015258789,222058,8846790.753883362
2018-05-29,39.41999816894531,519442,20476402.68887329
2018-05-30,38.599998474121094,446203,17223435.119148254
2018-05-31,39.31999969482422,8728391,343200331.45630646
2018-06-01,39.97999954223633,456591,18254507.970989227
2018-06-04,39.939998626708984,416161,16621469.768489838
2018-06-05,40.0,402960,16118400.0
2018-06-06,41.0,736787,30208267.0
2018-06-07,41.099998474121094,588857,24202021.801475525
2018-06-08,41.119998931884766,361189,14852091.294208527
2018-06-11,41.380001068115234,230302,9529897.005989075
2018-06-12,41.15999984741211,264001,10866281.119716644
2018-06-13,41.060001373291016,214367,8801909.314388275
2018-06-14,41.0,307585,12610985.0
2018-06-15,41.79999923706055,3338434,139546538.652977
2018-06-18,42.060001373291016,496126,20867060.24132538
2018-06-19,43.29999923706055,670466,29031177.288475037
2018-06-20,44.099998474121094,599941,26457397.184562683
2018-06-21,43.97999954223633,414456,18227774.6902771
2018-06-22,44.400001525878906,247717,10998635.177986145
2018-06-25,44.900001525878906,323191,14511276.39315033
2018-06-26,44.97999954223633,389635,17525782.12163925
2018-06-27,45.040000915527344,534995,24096175.28980255
2018-06-28,44.939998626708984,343150,15421160.528755188
2018-06-29,45.58000183105469,514158,23435322.581451416
2018-07-02,45.81999969482422,343049,15718505.075309753
2018-07-03,46.7400016784668,544963,25471571.5347023
2018-07-04,47.29999923706055,290550,13743014.778327942
2018-07-05,48.2400016784668,510368,24620153.176635742
2018-07-06,48.939998626708984,476440,23316972.94570923
2018-07-09,49.29999923706055,390768,19264862.101867676
2018-07-10,48.0,506975,24334800.0
2018-07-11,48.20000076293945,251692,12131554.592025757
2018-07-12,48.86000061035156,435801,21293237.12599182
2018-07-13,48.619998931884766,235673,11458421.008274078
2018-07-16,48.959999084472656,320649,15698974.746437073
2018-07-17,49.459999084472656,267442,13227681.075149536
2018-07-18,50.0,228714,11435700.0
2018-07-19,49.86000061035156,280106,13966085.330963135
2018-07-20,50.150001525878906,269074,13494061.51057434
2018-07-23,50.599998474121094,199427,10091005.895698547
2018-07-24,50.54999923706055,301928,15262460.169647217
2018-07-25,51.849998474121094,226688,11753772.454101562
2018-07-26,51.099998474121094,358785,18333912.952537537
2018-07-27,51.0,239147,12196497.0
2018-07-30,49.2400016784668,316544,15586627.091308594
2018-07-31,48.58000183105469,543511,26403765.375198364
2018-08-01,48.70000076293945,368672,17954326.681274414
2018-08-02,47.880001068115234,870478,41678487.56977081
2018-08-03,47.060001373291016,632256,29753968.228271484
2018-08-06,47.060001373291016,321265,15118731.341190338
2018-08-07,46.97999954223633,270988,12731016.115951538
2018-08-08,47.220001220703125,234135,11055854.985809326
2018-08-09,48.939998626708984,331317,16214653.52500534
2018-08-10,47.619998931884766,530324,25254028.313552856
2018-08-13,46.91999816894531,412786,19367918.36416626
2018-08-14,46.119998931884766,377698,17419431.356575012
2018-08-15,45.119998931884766,357227,16118081.8584404
2018-08-16,46.279998779296875,441230,20420123.86138916
2018-08-17,45.84000015258789,160251,7345905.864452362
2018-08-20,45.70000076293945,195332,8926672.54902649
2018-08-21,45.41999816894531,283359,12870165.261154175
2018-08-22,46.0,212644,9781624.0
2018-08-23,47.15999984741211,242590,11440544.362983704
2018-08-24,48.779998779296875,285996,13950884.530883789
2018-08-27,49.68000030517578,180637,8974046.215126038
2018-08-28,49.400001525878906,225986,11163708.74482727
2018-08-29,48.29999923706055,264255,12763516.298389435
2018-08-30,49.380001068115234,313272,15469371.694610596
2018-08-31,47.459999084472656,472527,22426130.98738861
2018-09-03,47.0,231161,10864567.0
2018-09-04,46.099998474121094,247544,11411778.022277832
2018-09-05,45.31999969482422,439097,19899875.90599823
2018-09-06,45.439998626708984,304748,13847748.70149231
2018-09-07,45.29999923706055,260274,11790412.001426697
2018-09-10,45.91999816894531,242520,11136517.955932617
2018-09-11,46.36000061035156,308778,14314948.268463135
2018-09-12,46.47999954223633,250725,11653697.885227203
2018-09-13,45.0,867932,39056940.0
2018-09-14,44.58000183105469,542910,24202928.7940979
2018-09-17,43.400001525878906,295110,12807774.450302124
2018-09-18,43.34000015258789,254085,11012043.938770294
2018-09-19,43.02000045776367,267334,11500708.802375793
2018-09-20,43.02000045776367,323428,13913872.708053589
2018-09-21,43.099998474121094,1049240,45222242.39898682
2018-09-24,42.68000030517578,175150,7475402.053451538
2018-09-25,42.91999816894531,205026,8799715.544586182
2018-09-26,42.86000061035156,226165,9693432.038040161
2018-09-27,41.70000076293945,314502,13114733.639945984
2018-09-28,41.41999816894531,437248,18110811.359375
2018-10-01,41.619998931884766,353787,14724614.562114716
2018-10-02,40.900001525878906,282361,11548565.330848694
2018-10-04,40.20000076293945,419906,16880221.520362854
2018-10-05,39.720001220703125,392806,15602254.799499512
2018-10-08,37.400001525878906,806436,30160707.63052368
2018-10-09,36.36000061035156,599861,21810946.3261261
2018-10-10,35.119998931884766,454101,15948026.634967804
2018-10-11,34.540000915527344,666129,23008096.269859314
2018-10-12,35.099998474121094,368227,12924767.138130188
2018-10-15,34.29999923706055,319713,10966155.656078339
2018-10-16,35.29999923706055,337438,11911561.142555237
2018-10-17,35.91999816894531,353323,12691361.513046265
2018-10-18,36.060001373291016,393565,14191954.440479279
2018-10-19,35.459999084472656,256271,9087369.425376892
2018-10-22,35.619998931884766,228972,8155982.395431519
2018-10-23,32.880001068115234,459176,15097707.37045288
2018-10-24,33.70000076293945,345885,11656324.763889313
2018-10-25,34.20000076293945,331468,11336205.852890015
2018-10-26,33.81999969482422,314117,10623436.8441391
2018-10-29,34.599998474121094,328206,11355927.099197388
2018-10-30,33.31999969482422,437570,14579832.266464233
2018-10-31,35.63999938964844,399236,14228770.796325684
2018-11-01,36.70000076293945,436822,16031367.733268738
2018-11-02,37.400001525878906,407253,15231262.821418762
2018-11-05,35.939998626708984,310479,11158614.833621979
2018-11-06,35.15999984741211,265576,9337652.119476318
2018-11-07,36.68000030517578,692847,25413628.171440125
2018-11-08,37.65999984741211,522985,19695615.020198822
2018-11-09,36.86000061035156,308766,11381114.94845581
2018-11-12,34.900001525878906,326054,11379285.09751892
2018-11-13,33.459999084472656,459984,15391064.21887207
2018-11-14,33.599998474121094,479504,16111333.668334961
2018-11-15,33.34000015258789,311502,10385476.727531433
2018-11-16,34.2599983215332,277044,9491526.974990845
2018-11-19,32.58000183105469,339499,11060878.041641235
2018-11-20,31.18000030517578,465555,14516005.04207611
2018-11-21,31.959999084472656,406306,12985539.388015747
2018-11-22,32.459999084472656,300582,9756891.44480896
2018-11-23,32.18000030517578,169539,5455765.071739197
2018-11-26,33.02000045776367,214910,7096328.298377991
2018-11-27,32.70000076293945,209890,6863403.160133362
2018-11-28,33.060001373291016,221238,7314128.583824158
2018-11-29,33.36000061035156,248663,8295397.831771851
2018-11-30,32.13999938964844,424864,13655128.700683594
2018-12-03,33.58000183105469,290414,9752102.651763916
2018-12-04,32.0,278619,8915808.0
2018-12-05,31.440000534057617,242863,7635612.849702835
2018-12-06,29.899999618530273,727729,21759096.822393417
2018-12-07,30.260000228881836,398722,12065327.811260223
2018-12-10,29.559999465942383,209313,6187292.168214798
2018-12-11,30.639999389648438,284443,8715333.34638977
2018-12-12,31.200000762939453,293273,9150117.823749542
2018-12-13,31.65999984741211,206430,6535573.768501282
2018-12-14,31.020000457763672,313400,9721668.143463135
2018-12-17,29.899999618530273,380361,11372793.754903793
2018-12-18,29.059999465942383,542441,15763335.170305252
2018-12-19,29.0,410607,11907603.0
2018-12-20,27.6200008392334,394147,10886340.470781326
2018-12-21,30.399999618530273,1237623,37623738.72788429
2018-12-27,31.780000686645508,354248,11258001.683242798
2018-12-28,32.5,288152,9364940.0
2019-01-02,31.959999084472656,355114,11349443.114883423
2019-01-03,29.520000457763672,642332,18961640.934036255
2019-01-04,30.059999465942383,296913,8925204.62143135
2019-01-07,31.639999389648438,273381,8649774.67314148
2019-01-08,32.63999938964844,308705,10076131.01158142
2019-01-09,33.20000076293945,634113,21052552.083789825
2019-01-10,32.79999923706055,371084,12171554.916885376
2019-01-11,32.779998779296875,250075,8197458.194732666
2019-01-14,32.2400016784668,169946,5479059.325248718
2019-01-15,32.63999938964844,244471,7979533.290786743
2019-01-16,32.779998779296875,269979,8849911.290435791
2019-01-17,32.959999084472656,212389,7000341.245552063
2019-01-18,32.939998626708984,166370,5480227.571525574
2019-01-21,33.599998474121094,212159,7128542.076271057
2019-01-22,33.5,180273,6039145.5
2019-01-23,33.400001525878906,233228,7789815.555877686
2019-01-24,32.70000076293945,474431,15513894.061962128
2019-01-25,34.0,306931,10435654.0
2019-01-28,33.220001220703125,303987,10098448.51107788
2019-01-29,33.099998474121094,274192,9075754.781616211
2019-01-30,32.36000061035156,345451,11178794.570846558
2019-01-31,32.20000076293945,524714,16895791.200325012
2019-02-01,32.119998931884766,307498,9876835.431556702
2019-02-04,32.380001068115234,231781,7505069.027568817
2019-02-05,34.47999954223633,273511,9430659.1547966
2019-02-06,35.36000061035156,583562,20634752.67617798
2019-02-07,35.279998779296875,413788,14598440.134887695
2019-02-08,34.58000183105469,396590,13714082.926177979
2019-02-11,35.720001220703125,230924,8248605.561889648
2019-02-12,35.439998626708984,292012,10348904.878982544
2019-02-13,35.459999084472656,309661,10980578.776496887
2019-02-14,35.52000045776367,247279,8783350.193195343
2019-02-15,35.79999923706055,381333,13651721.10906601
2019-02-18,35.880001068115234,368436,13219484.073532104
2019-02-19,35.2400016784668,327364,11536307.909469604
2019-02-20,35.400001525878906,239222,8468459.165023804
2019-02-21,34.099998474121094,698462,23817553.134231567
2019-02-22,33.58000183105469,346824,11646350.555053711
2019-02-25,33.68000030517578,230961,7778766.550483704
2019-02-26,34.13999938964844,398664,13610388.716674805
2019-02-27,33.720001220703125,303626,10238269.090637207
2019-02-28,34.08000183105469,325947,11108274.356826782
2019-03-01,34.70000076293945,303298,10524440.83139801
2019-03-04,34.720001220703125,247753,8601984.462432861
2019-03-05,35.34000015258789,211394,7470663.992256165
2019-03-06,35.70000076293945,373650,13339305.285072327
2019-03-07,35.560001373291016,233482,8302620.240638733
2019-03-08,35.5,245851,8727710.5
2019-03-11,35.619998931884766,273443,9740039.367931366
2019-03-12,35.52000045776367,301096,10694930.05783081
2019-03-13,35.540000915527344,477040,16954002.036743164
2019-03-14,35.63999938964844,327661,11677837.840011597
2019-03-15,35.5,817087,29006588.5
2019-03-18,35.7400016784668,235340,8411051.995010376
2019-03-19,35.599998474121094,199175,7090629.696083069
2019-03-20,35.540000915527344,237822,8452194.097732544
2019-03-21,35.5,349992,12424716.0
2019-03-22,34.65999984741211,311249,10787890.292507172
2019-03-25,33.15999984741211,308760,10238481.552886963
2019-03-26,33.34000015258789,320238,10676734.96886444
2019-03-27,31.920000076293945,420740,13430020.832099915
2019-03-28,31.639999389648438,214051,6772573.509353638
2019-03-29,32.20000076293945,304885,9817297.232608795
2019-04-01,33.439998626708984,540866,18086558.29723358
2019-04-02,33.9900016784668,256054,8703275.889778137
2019-04-03,35.29999923706055,443824,15666986.86138916
2019-04-04,35.16999816894531,319708,11244129.774597168
2019-04-05,35.33000183105469,231424,8176210.34375
2019-04-08,35.400001525878906,322374,11412040.091903687
2019-04-09,34.34000015258789,319617,10975647.828769684
2019-04-10,35.040000915527344,298585,10462418.673362732
2019-04-11,35.34000015258789,206274,7289723.191474915
2019-04-12,35.5,492871,17496920.5
2019-04-15,35.31999969482422,211143,7457570.69556427
2019-04-16,35.400001525878906,235885,8350329.359931946
2019-04-17,35.439998626708984,246247,8726993.341831207
2019-04-18,35.5,192802,6844471.0
2019-04-23,35.599998474121094,732844,26089245.2817688
2019-04-24,35.70000076293945,783706,27978304.797920227
2019-04-25,39.310001373291016,1574185,61881214.51181412
2019-04-26,40.75,1026108,41813901.0
2019-04-29,40.459999084472656,412570,16692581.822280884
2019-04-30,41.09000015258789,467930,19227243.77140045
2019-05-02,41.25,387162,15970432.5
2019-05-03,42.2400016784668,295699,12490326.256320953
2019-05-06,41.369998931884766,268401,11103749.083316803
2019-05-07,41.34000015258789,421631,17430225.604335785
2019-05-08,42.209999084472656,259545,10955394.212379456
2019-05-09,41.58000183105469,396741,16496491.506454468
2019-05-10,41.900001525878906,466054,19527663.311141968
2019-05-13,40.25,452446,18210951.5
2019-05-14,41.95000076293945,549148,23036759.018966675
2019-05-15,41.619998931884766,491016,20436085.39553833
2019-05-16,42.84000015258789,390222,16717110.539543152
2019-05-17,41.869998931884766,592764,24819028.04685974
2019-05-20,40.93000030517578,435557,17827348.142921448
2019-05-21,41.130001068115234,288786,11877768.488456726
2019-05-22,40.95000076293945,458475,18774551.599788666
2019-05-23,40.04999923706055,375627,15043861.063419342
2019-05-24,40.119998931884766,311547,12499265.307231903
2019-05-27,39.88999938964844,280989,11208651.038497925
2019-05-28,39.5099983215332,1895446,74889068.27855682
2019-05-29,38.369998931884766,477861,18335526.059589386
2019-05-30,38.97999954223633,229401,8942050.874988556
2019-05-31,38.54999923706055,457316,17629531.45109558
2019-06-03,38.650001525878906,256214,9902671.490951538
2019-06-04,37.90999984741211,249431,9455929.17193985
2019-06-05,38.599998474121094,421750,16279549.356460571
2019-06-06,38.0099983215332,383547,14578620.826229095
2019-06-07,38.290000915527344,325490,12463012.397994995
2019-06-11,38.310001373291016,426419,16336112.475597382
2019-06-12,38.22999954223633,326972,12500139.410324097
2019-06-13,37.86000061035156,361104,13671397.66040039
2019-06-14,37.59000015258789,137569,5171218.7309913635
2019-06-17,37.4900016784668,297941,11169808.590084076
2019-06-18,37.95000076293945,394634,14976360.601081848
2019-06-19,37.369998931884766,297997,11136147.571704865
2019-06-20,41.0,1111521,45572361.0
2019-06-21,41.15999984741211,1212968,49925762.69491577
2019-06-24,40.75,483917,19719617.75
2019-06-25,40.13999938964844,398346,15989608.196868896
2019-06-26,39.52000045776367,244321,9655566.031841278
2019-06-27,39.5,359159,14186780.5
2019-06-28,39.88999938964844,403969,16114323.16343689
2019-07-01,39.400001525878906,446405,17588357.681159973
2019-07-02,39.189998626708984,361667,14173729.233325958
2019-07-03,39.25,349753,13727805.25
2019-07-04,39.36000061035156,330804,13020445.641906738
2019-07-05,40.0099983215332,379265,15174392.01341629
2019-07-08,39.220001220703125,329988,12942129.762817383
2019-07-09,39.33000183105469,236953,9319361.923873901
2019-07-10,39.52000045776367,302860,11969027.338638306
2019-07-11,39.849998474121094,256409,10217898.258750916
2019-07-12,39.970001220703125,365692,14616709.686401367
2019-07-15,41.0,430332,17643612.0
2019-07-16,40.70000076293945,324026,13187858.44721222
2019-07-17,40.540000915527344,311049,12609926.744773865
2019-07-18,40.5099983215332,370738,15018595.757728577
2019-07-19,40.70000076293945,286900,11676830.21888733
2019-07-22,41.0099983215332,364703,14956469.417858124
2019-07-23,40.97999954223633,234485,9609195.192661285
2019-07-24,41.119998931884766,239725,9857491.743946075
2019-07-25,40.43000030517578,390171,15774613.64907074
2019-07-26,40.88999938964844,186057,7607870.616439819
2019-07-29,42.91999816894531,1028312,44135149.15710449
2019-07-30,42.5,529059,22485007.5
2019-07-31,43.58000183105469,773626,33714622.49655151
2019-08-01,45.58000183105469,517662,23595034.90786743
2019-08-02,44.5,364168,16205476.0
2019-08-05,42.290000915527344,540356,22851655.734710693
2019-08-06,43.5099983215332,475266,20678822.8622818
2019-08-07,44.41999816894531,636674,28281057.914215088
2019-08-08,45.83000183105469,498307,22837410.72242737
2019-08-09,46.15999984741211,416778,19238472.416404724
2019-08-12,45.5099983215332,282716,12866404.685470581
2019-08-13,45.400001525878906,355015,16117681.5417099
2019-08-14,44.849998474121094,289319,12975956.70853424
2019-08-15,43.68000030517578,341265,14906455.304145813
2019-08-16,44.20000076293945,548813,24257535.01871109
2019-08-19,44.970001220703125,244893,11012838.50894165
2019-08-20,45.0099983215332,451967,20343033.911388397
2019-08-21,46.630001068115234,354878,16547961.519050598
2019-08-22,45.470001220703125,231483,10525532.292572021
2019-08-23,44.83000183105469,223228,10007311.648742676
2019-08-26,44.43000030517578,263416,11703572.960388184
2019-08-27,44.029998779296875,348786,15357047.15423584
2019-08-28,43.779998779296875,272893,11947255.206878662
2019-08-29,44.77000045776367,311557,13948407.032619476
2019-08-30,45.959999084472656,352715,16210781.077079773
2019-09-02,46.0,139501,6417046.0
2019-09-03,45.470001220703125,369592,16805348.69116211
2019-09-04,44.790000915527344,672721,30131174.20589447
2019-09-05,45.58000183105469,470533,21446895.001571655
2019-09-06,46.38999938964844,394432,18297700.239257812
2019-09-09,45.36000061035156,383885,17413023.83430481
2019-09-10,44.619998931884766,468168,20889655.659942627
2019-09-11,44.650001525878906,280444,12521825.027923584
2019-09-12,45.11000061035156,301529,13601973.374038696
2019-09-13,44.58000183105469,263244,11735418.00201416
2019-09-16,43.2599983215332,381389,16498887.499851227
2019-09-17,43.029998779296875,400010,17212429.811706543
2019-09-18,42.650001525878906,455532,19428440.49508667
2019-09-19,42.31999969482422,510138,21589040.004318237
2019-09-20,41.880001068115234,711112,29781371.31954956
2019-09-23,41.630001068115234,227690,9478734.943199158
2019-09-24,41.47999954223633,228344,9471709.015472412
2019-09-25,41.52000045776367,344062,14285454.397499084
2019-09-26,41.349998474121094,219301,9068096.01537323
2019-09-27,41.2599983215332,168574,6955362.957054138
2019-09-30,40.7599983215332,330000,13450799.446105957
2019-10-01,40.65999984741211,428234,17411994.374656677
2019-10-02,39.91999816894531,525183,20965304.398361206
2019-10-04,40.189998626708984,324918,13058453.97379303
2019-10-07,39.47999954223633,285246,11261511.949424744
2019-10-08,38.900001525878906,254921,9916427.288978577
2019-10-09,39.29999923706055,252706,9931345.607200623
2019-10-10,39.779998779296875,541498,21540789.7789917
2019-10-11,40.36000061035156,475581,19194449.450271606
2019-10-14,39.900001525878906,223557,8919924.64112091
2019-10-15,40.970001220703125,335851,13759815.879974365
2019-10-16,42.2599983215332,598554,25294891.035346985
2019-10-17,43.5,597409,25987291.5
2019-10-18,42.54999923706055,381435,16230058.95898819
2019-10-21,42.5,336178,14287565.0
2019-10-22,43.959999084472656,628492,27628507.74459839
2019-10-23,43.70000076293945,281921,12319947.915088654
2019-10-24,43.9900016784668,207873,9144333.618907928
2019-10-25,44.349998474121094,182097,8076001.672142029
2019-10-28,44.970001220703125,205938,9261032.11138916
2019-10-29,44.38999938964844,402933,17886195.624069214
2019-10-30,44.119998931884766,566536,24995567.714874268
2019-10-31,42.029998779296875,1233265,51834126.44454956
2019-11-01,41.529998779296875,590928,24541239.118652344
2019-11-04,41.0,395576,16218616.0
2019-11-05,42.15999984741211,484174,20412775.76612091
2019-11-06,42.869998931884766,580159,24871415.710323334
2019-11-07,43.560001373291016,347140,15121418.876724243
2019-11-08,44.130001068115234,536636,23681747.253189087
2019-11-11,43.0,313633,13486219.0
2019-11-12,43.18000030517578,317195,13696480.196800232
2019-11-13,43.40999984741211,287211,12467829.46617508
2019-11-14,43.650001525878906,182982,7987164.579208374
2019-11-15,43.709999084472656,206383,9021000.74105072
2019-11-18,43.689998626708984,210263,9186390.181247711
2019-11-19,44.16999816894531,270892,11965299.143981934
2019-11-20,44.970001220703125,240491,10814880.563568115
2019-11-21,45.029998779296875,232316,10461189.196411133
2019-11-22,45.060001373291016,215736,9721064.45626831
2019-11-25,45.369998931884766,231130,10486367.853126526
2019-11-26,46.40999984741211,424290,19691298.835258484
2019-11-27,47.2599983215332,340853,16108712.207889557
2019-11-28,47.40999984741211,207014,9814533.70841217
2019-11-29,48.0,503669,24176112.0
2019-12-02,48.0,579523,27817104.0
2019-12-03,48.09000015258789,447332,21512195.948257446
2019-12-04,48.400001525878906,271148,13123563.613739014
2019-12-05,48.709999084472656,273793,13336456.779335022
2019-12-06,49.33000183105469,278326,13729822.089630127
2019-12-09,49.43000030517578,480885,23770145.696754456
2019-12-10,49.29999923706055,351695,17338563.23167801
2019-12-11,49.88999938964844,406240,20267313.35205078
2019-12-12,50.15999984741211,235552,11815288.284057617
2019-12-13,61.84000015258789,2404018,148664473.48682404
2019-12-16,64.5,1050182,67736739.0
2019-12-17,65.0,913786,59396090.0
2019-12-18,66.5,712589,47387168.5
2019-12-19,68.04000091552734,597556,40657710.78707886
2019-12-20,69.0,693362,47841978.0
2019-12-23,69.73999786376953,461313,32171967.634529114
2019-12-27,70.66000366210938,292303,20654131.050445557
2019-12-30,70.55999755859375,229189,16171575.280456543
2020-01-02,70.80000305175781,644162,45606671.565826416
2020-01-03,70.9800033569336,357923,25405375.741523743
2020-01-06,67.5,536668,36225090.0
2020-01-07,66.0,691900,45665400.0
